image_name,door_or_face,image_type,gender,type,pct_endorsed_child,pct_endorsed_singledoor,general_dprime,highconfidence_treshold_dprime,highconfidence_subset_dprime,age_group,age_rating,ISSUES_lookingforwardsmiling,ISSUES_lookfake,ISSUES_standout,ISSUES_duplicate,ISSUES_SUM
generated_photos_5e6863946d3b380006e99b8d.png.jpg,face,boys_asian,boys,asian,1,NA,-0.459388134,-2.126954203,-0.406741095,child,11,0,1,1,0,2
generated_photos_5e6864f36d3b380006e9e94f.png.jpg,face,girls_latino,girls,latino,0.842105263,NA,-0.318639364,-2.007603701,-0.491767704,non_child,15,0,1,1,1,3
generated_photos_5e6864f96d3b380006e9ea8f.png.jpg,face,girls_asian,girls,asian,0.666666667,NA,-0.05224518,-2.153781623,-0.398739166,child,11,0,2,1,0,3
generated_photos_5e6865cf6d3b380006ea1bbd.png.jpg,face,boys_white,boys,white,0.869565217,NA,0.620152434,-0.951680088,1.574353712,non_child,13,0,1,1,1,3
generated_photos_5e6866026d3b380006ea27dd.png.jpg,face,boys_white,boys,white,0.857142857,NA,0.537519106,-1.139168656,0.339428681,non_child,14,0,0,1,0,1
generated_photos_5e6867486d3b380006ea7469.png.jpg,face,girls_latino,girls,latino,0.772727273,NA,0.519984077,-0.930626465,0.332015677,non_child,12,2,1,0,0,3
generated_photos_5e6867aa6d3b380006ea8afb.png.jpg,face,boys_latino,boys,latino,0.545454545,NA,0.264755028,-0.904506403,0.579348609,non_child,15,0,2,1,0,3
generated_photos_5e6867da6d3b380006ea95fd.png.jpg,face,girls_white,girls,white,0.8,NA,0.080067672,-1.525155686,-0.170137047,child,9,0,1,2,0,3
generated_photos_5e68682d6d3b380006eaa8d9.jpg,face,boys_black,boys,black,0.722222222,NA,-0.025096544,-0.922159599,0.28871526,non_child,15,0,1,0,0,1
generated_photos_5e68685e6d3b380006eab441.png.jpg,face,boys_latino,boys,latino,0.52173913,NA,-0.354479071,-2.426707922,-0.497812227,non_child,14,0,0,0,0,0
generated_photos_5e686ba36d3b380006eb71ff.png.jpg,face,boys_asian,boys,asian,0.913043478,NA,-0.147015913,-2.014640752,-0.651112923,child,11,0,0,0,0,0
generated_photos_5e686f216d3b380006ec3bcb.png.jpg,face,boys_white,boys,white,0.888888889,NA,-0.979197602,-1.666433397,0.275207921,child,10,0,1,0,1,2
generated_photos_5e6875dc6d3b380006edbd99.png.jpg,face,boys_white,boys,white,0.464285714,NA,-0.176185719,-1.465163891,-0.198212352,non_child,14,0,1,0,0,1
generated_photos_5e6876326d3b380006edd0a7.png.jpg,face,boys_latino,boys,latino,0.8,NA,-0.037005589,-1.448454444,-0.064359207,child,10,0,0,0,0,0
generated_photos_5e6877866d3b380006ee1d49.png.jpg,face,boys_latino,boys,latino,0.842105263,NA,0.209438882,-1.345793637,0.392273603,child,10,1,0,0,0,1
generated_photos_5e6878626d3b380006ee5087.png.jpg,face,boys_asian,boys,asian,0.952380952,NA,0.043876965,-1.754043148,0.223458082,child,10,0,0,1,0,1
generated_photos_5e687af76d3b380006eeea11.png.jpg,face,girls_asian,girls,asian,1,NA,-0.857191673,-2.395237054,-0.886375168,child,11,0,2,1,0,3
generated_photos_5e687bf36d3b380006ef24df.jpg,face,girls_black,girls,black,0.777777778,NA,-0.170118641,-1.589854838,0.523417041,child,10,0,2,1,0,3
generated_photos_5e687dd46d3b380006ef957b.png.jpg,face,boys_latino,boys,latino,0.913043478,NA,-0.109683441,-2.153781623,0.117148858,child,11,0,3,0,0,3
generated_photos_5e687e3f6d3b380006efae57.png.jpg,face,boys_white,boys,white,0.736842105,NA,0.934589291,-1.575096364,0.677432061,non_child,14,0,1,0,0,1
generated_photos_5e687e4d6d3b380006efb195.png.jpg,face,boys_latino,boys,latino,0.545454545,NA,0.635734436,-2.069164466,0.409070064,non_child,15,0,1,2,0,3
generated_photos_5e687e796d3b380006efbbdb.png.jpg,face,girls_asian,girls,asian,0.823529412,NA,-0.313972118,-1.754809091,-0.410315404,child,10,0,0,1,1,2
generated_photos_5e6880416d3b380006f02473.png.jpg,face,girls_white,girls,white,0.8,NA,-0.549011483,-2.163767979,-0.801403472,child,9,0,0,0,0,0
generated_photos_5e68814a6d3b380006f060b7.png.jpg,face,boys_latino,boys,latino,0.444444444,NA,1.09059291,-1.008588169,1.659781891,non_child,14,0,0,2,0,2
generated_photos_5e6881716d3b380006f0695f.png.jpg,face,boys_white,boys,white,0.904761905,NA,-0.077297002,-2.002752899,-0.377965768,child,10,0,0,1,0,1
generated_photos_5e6883586d3b380006f0d83d.png.jpg,face,boys_black,boys,black,0.428571429,NA,0.409983322,-1.58974444,0.478645155,non_child,15,0,1,1,0,2
generated_photos_5e6883c96d3b380006f0f19b.png.jpg,face,boys_asian,boys,asian,0.962962963,NA,0.003894793,-1.326327742,0.757151053,child,10,0,1,1,0,2
generated_photos_5e6883e26d3b380006f0f72b.png.jpg,face,girls_white,girls,white,0.857142857,NA,0.288809355,-1.377404888,0.392273603,child,10,0,2,0,0,2
generated_photos_5e6883ec6d3b380006f0f975.png.jpg,face,girls_latino,girls,latino,0.368421053,NA,-0.062706778,-1.31101651,0.104222771,non_child,15,0,0,1,0,1
generated_photos_5e6886ab6d3b380006f19a21.png.jpg,face,boys_asian,boys,asian,0.136363636,NA,0.388037435,-1.859451884,0.425532251,non_child,17,0,1,0,0,1
generated_photos_5e6889036d3b380006f222fd.png.jpg,face,boys_latino,boys,latino,0.307692308,NA,-0.172640414,-1.222000308,0.506595745,non_child,15,0,1,0,1,2
generated_photos_5f180cd81f67b000067ba88b.png.jpg,face,boys_asian,boys,asian,0.863636364,NA,-0.37803721,-2.1796869,-0.548050065,non_child,12,0,1,1,1,3
generated_photos_5f1816291f67b000067ed3f4.png.jpg,face,boys_asian,boys,asian,0.277777778,NA,-0.024997832,-1.293870811,0.463794451,non_child,16,0,1,2,0,3
generated_photos_5f1818a41f67b000067fa177.png.jpg,face,boys_asian,boys,asian,0.1,NA,0.776089679,-1.986670613,-0.501826093,non_child,16,0,2,1,0,3
generated_photos_5f1818e21f67b000067fb5db.png.jpg,face,boys_asian,boys,asian,0.130434783,NA,0.488776411,-1.388211319,0.810110881,non_child,16,0,0,0,0,0
generated_photos_5f181b5f1f67b0000680790f.png.jpg,face,boys_latino,boys,latino,0.421052632,NA,0.003017978,-2.774501227,0,non_child,16,0,0,0,0,0
generated_photos_5f181bbc1f67b00006809502.png.jpg,face,boys_asian,boys,asian,0.8,NA,-0.037005589,-1.704614621,0.544410816,child,13,0,1,2,0,3
generated_photos_5f1822891f67b0000682a430.png.jpg,face,boys_latino,boys,latino,0.761904762,NA,0.409983322,-1.495401743,0.432145113,child,12,0,0,1,0,1
generated_photos_5f1823d71f67b00006830ae1.png.jpg,face,boys_asian,boys,asian,0.047619048,NA,1.008014028,-0.825494491,1.024688034,non_child,17,0,0,0,0,0
generated_photos_5f18258e1f67b00006839049.png.jpg,face,boys_asian,boys,asian,0.176470588,NA,0.369008962,-0.845680168,0.778164198,non_child,16,0,0,1,0,1
generated_photos_5f18265a1f67b0000683ce6b.png.jpg,face,boys_latino,boys,latino,0.8,NA,1.408234118,-1.704614621,0.976457382,child,11,0,0,0,0,0
generated_photos_5f18266d1f67b0000683d3cf.png.jpg,face,boys_asian,boys,asian,0.217391304,NA,0.082052159,-1.786282989,-0.219562971,non_child,16,0,0,0,0,0
generated_photos_5f182ba91f67b0000685658a.png.jpg,face,boys_asian,boys,asian,0.423076923,NA,-0.014559436,-0.959457804,0.237202109,non_child,15,0,0,1,0,1
generated_photos_5f182bcf1f67b0000685714e.png.jpg,face,boys_asian,boys,asian,0.090909091,NA,0.17190726,-1.306862629,0.021027891,non_child,16,0,0,0,0,0
generated_photos_5f182dfd1f67b00006861571.png.jpg,face,boys_asian,boys,asian,0.238095238,NA,0.290335209,-1.854250868,0.793538329,non_child,15,0,1,1,1,3
generated_photos_5f182f4c1f67b0000686762e.png.jpg,face,boys_asian,boys,asian,0.16,NA,0.258577852,-1.496823181,0.129184369,non_child,16,0,0,0,0,0
generated_photos_5f182fae1f67b00006869140.png.jpg,face,boys_latino,boys,latino,0.944444444,NA,-0.313972118,-1.910264012,-0.651112923,child,11,0,0,0,0,0
generated_photos_5f182fde1f67b00006869e63.png.jpg,face,girls_asian,girls,asian,0.476190476,NA,-0.208391216,-2.002752899,-0.782513103,non_child,15,0,2,1,0,3
generated_photos_5f1830b61f67b0000686da09.png.jpg,face,girls_asian,girls,asian,0.35,NA,0.409983322,-0.926293516,0.677941443,non_child,15,0,2,0,0,2
generated_photos_5f1833951f67b0000687ab7c.png.jpg,face,boys_asian,boys,asian,0.777777778,NA,-0.107101285,-2.250618045,-0.601315209,non_child,15,0,1,1,0,2
generated_photos_5f1833f01f67b0000687c5ec.png.jpg,face,boys_asian,boys,asian,0.037037037,NA,0.475384621,-0.514156101,1.220647716,non_child,17,0,0,1,0,1
generated_photos_5f896c635bec830008370c6f.jpg,face,boys_black,boys,black,0.058823529,NA,-0.355490418,-1.127683632,0,non_child,17,1,0,2,0,3
generated_photos_5f896cb65bec830008372ce8.png.jpg,face,boys_black,boys,black,0.571428571,NA,-0.171412749,-0.998201172,1.305301163,non_child,15,1,0,2,0,3
generated_photos_5f896d025bec830008374ab2.png.jpg,face,boys_latino,boys,latino,0.2,NA,-0.537853446,-2.126954203,-0.779123206,non_child,16,0,1,0,0,1
generated_photos_5f896ddb5bec830008379dc2.jpg,face,boys_black,boys,black,0.166666667,NA,0.240875338,-2.014939546,0.197543852,non_child,16,0,0,0,1,1
generated_photos_5f896e395bec83000837c1e6.png.jpg,face,girls_black,girls,black,0.222222222,NA,0.05224518,-0.887146559,0.463707751,child,14,0,0,3,0,3
generated_photos_5f896ea85bec83000837ebe9.png.jpg,face,girls_asian,girls,asian,0.055555556,NA,0.742607462,-1.165217553,0.230294802,non_child,17,0,1,0,0,1
generated_photos_5f8971195bec83000838d307.png.jpg,face,boys_black,boys,black,0.777777778,NA,-0.332223616,-2.443558384,-0.127985025,non_child,14,0,1,1,1,3
generated_photos_5f8973495bec830008399c2e.jpg,face,girls_black,girls,black,0.75,NA,0.168910095,-0.962067841,0.193811696,child,11,0,1,1,1,3
generated_photos_5f8974015bec83000839de25.png.jpg,face,boys_black,boys,black,0.681818182,NA,0.635734436,-1.959963985,0.197543852,child,11,1,1,1,0,3
generated_photos_5f8976a65bec8300083ad53f.png.jpg,face,girls_latino,girls,latino,0.095238095,NA,0.408457468,-1.040596107,1.249637713,non_child,15,0,3,0,0,3
generated_photos_5f8979935bec8300083bf038.png.jpg,face,boys_black,boys,black,0.45,NA,-0.390463139,-1.83102895,0.383771164,non_child,14,1,0,2,0,3
generated_photos_5f8979fb5bec8300083c15eb.jpg,face,boys_latino,boys,latino,0.166666667,NA,0.63018197,-2.036834132,0,non_child,16,0,0,1,0,1
generated_photos_5f897a935bec8300083c4cff.png.jpg,face,girls_black,girls,black,0.105263158,NA,0.427839846,-1.455014446,-0.036423217,non_child,16,1,1,1,0,3
generated_photos_5f897c545bec8300083cf520.png.jpg,face,boys_black,boys,black,0.722222222,NA,0.231811822,-1.401807692,0.65418824,non_child,15,0,0,2,1,3
generated_photos_5f897c615bec8300083cfa15.png.jpg,face,boys_black,boys,black,0.681818182,NA,-0.42990246,-2.037752071,-0.078203409,child,12,0,1,0,2,3
generated_photos_5f897d185bec8300083d3a20.png.jpg,face,boys_black,boys,black,0.764705882,NA,-0.134857346,-2.264177305,-0.059098274,child,10,1,0,1,0,2
generated_photos_5f897efe5bec8300083de4a2.png.jpg,face,boys_black,boys,black,0.652173913,NA,0.577800295,-1.548731953,0.448754838,child,12,0,0,2,0,2
generated_photos_5f8981325bec8300083ea601.png.jpg,face,boys_black,boys,black,0.272727273,NA,-0.37803721,-1.509698572,0.040933515,non_child,16,0,0,1,1,2
generated_photos_5f8981ea5bec8300083ee582.png.jpg,face,boys_black,boys,black,0.391304348,NA,0.241782558,-2.202078488,-0.91897944,non_child,15,0,1,1,0,2
number_100_generated_photos_5f896f9d5bec830008384739fixed.jpg,face,girls_black,girls,black,0.764705882,NA,1.280681273,0.48214805,1.931176183,child,10,0,3,3,0,6
number_107_generated_photos_5e68054e6d3b380006d49dd5.jpg,face,girls_latino,girls,latino,0.913043478,NA,-0.564034936,-1.860552425,-0.363115064,child,11,0,1,1,0,2
number_109_generated_photos_5e680a146d3b380006d5b077.jpg,face,girls_latino,girls,latino,0.733333333,NA,-0.426214583,-1.727207754,-0.218351562,child,9,0,0,2,0,2
number_11_generated_photos_5f8970e05bec83000838bd80.jpg,face,boys_asian,boys,asian,0.884615385,NA,-0.330173958,-1.977411735,-0.366106357,child,11,0,0,0,0,0
number_111_generated_photos_5e68276e6d3b380006dc3b19.jpg_fixed.jpg,face,girls_latino,girls,latino,0.75,NA,0.476689625,-1.761634603,-0.32344139,child,12,0,1,2,0,3
number_113_generated_photos_5e687b106d3b380006eeefd9_fixed.jpg,face,girls_latino,girls,latino,0.56,NA,0.369008962,-1.125793482,0.150089237,child,11,0,1,3,0,4
number_114_generated_photos_5e687cb16d3b380006ef5173.jpg,face,girls_latino,girls,latino,0.958333333,NA,0.107101285,-1.276269066,0.085033952,child,11,0,2,0,0,2
number_12_generated_photos_5e6816b96d3b380006d89acf.jpg,face,boys_asian,boys,asian,0.913043478,NA,-0.098916448,-2.177503653,-0.488776411,child,11,0,0,0,0,0
number_133_generated_photos_5e6881906d3b380006f0708b.jpg,face,girls_white,girls,white,0.80952381,NA,0.42990246,-2.000423569,-0.862240623,child,12,0,1,1,0,2
number_142_649e525cb13064000961e6a3.jpg,face,boys_asian,boys,asian,0.647058824,NA,0.476689625,-2.217888941,-0.859630794,non_child,14,0,0,0,0,0
number_143_649e54b7b130640007614652.jpg,face,boys_asian,boys,asian,0.421052632,NA,0.483845078,-1.575096364,0.494504247,non_child,15,0,0,0,0,0
number_144_649e57b5b13064000961e718.jpg,face,boys_asian,boys,asian,0.529411765,NA,0.813968847,-1.317835156,0.904373868,non_child,16,1,0,0,0,1
number_145_generated_photos_5f181b181f67b000068064c6.jpg,face,boys_asian,boys,asian,0.230769231,NA,0.201424986,-1.030172562,0.492331697,non_child,17,0,0,0,0,0
number_146_649e5d10b1306400076146f6.jpg,face,boys_asian,boys,asian,0.375,NA,-0.145120941,-1.733739962,-0.106682764,non_child,16,0,0,0,0,0
number_148_649e6978b13064000d61be65.jpg,face,boys_asian,boys,asian,0.105263158,NA,-0.079917945,-1.961743564,0.139080046,non_child,17,0,1,1,0,2
number_15_generated_photos_5f182dba1f67b0000686018e.jpg,face,boys_black,boys,black,0.888888889,NA,-0.108606521,-1.41624136,0.881678479,non_child,14,0,0,0,0,0
number_153_17_B_M_009.jpg,face,boys_black,boys,black,0.772727273,NA,0.121347091,-2.817218305,0,non_child,14,0,0,1,0,1
number_154_649eaf9eb13064000961f3c6.jpg,face,boys_black,boys,black,0.75,NA,0.18404072,-1.239241566,1.207898352,non_child,14,0,0,0,0,0
number_156_generated_photos_5f8973c45bec83000839c865.jpg,face,boys_black,boys,black,0.222222222,NA,-0.170649059,-1.904521279,-1.057174646,non_child,14,0,0,0,0,0
number_157_649eb65cb13064000961f4bc.jpg,face,boys_black,boys,black,0.352941176,NA,0.150089237,-1.765201989,0.566698978,non_child,16,0,0,0,0,0
number_158_649eecfcb13064000961ffc8.jpg,face,boys_black,boys,black,0.52173913,NA,0.769383577,-1.043789773,0.869423773,non_child,16,1,0,0,1,2
number_160_generated_photos_5e6849ac6d3b380006e3c4b7.jpg,face,boys_black,boys,black,0.3125,NA,0.506075005,-1.873751876,-0.209657003,non_child,15,0,1,0,0,1
number_161_649ee1d1b13064000d61d3ae.jpg,face,boys_black,boys,black,0.615384615,NA,-0.080633163,-1.261188522,0.644441704,non_child,16,0,1,0,0,1
number_163_generated_photos_5f1826d11f67b0000683f2aa.jpg,face,boys_black,boys,black,0.428571429,NA,0.044776177,-1.674749893,0.392273603,child,13,1,0,0,0,1
number_165_649ef994b130640007615e5d.jpg,face,boys_black,boys,black,0.76,NA,0.056972712,-1.795457257,0.14928683,non_child,15,0,0,1,0,1
number_166_generated_photos_5f8982f75bec8300083f4930.jpg,face,boys_black,boys,black,0.25,NA,-0.397612258,-1.383105358,-0.210781999,non_child,14,0,2,0,0,2
number_167_649efcdbb130640007615ec3.jpg,face,boys_latino,boys,latino,0.368421053,NA,0.264755028,-1.83102895,-0.182927814,non_child,16,0,0,1,0,1
number_168_generated_photos_5e68126e6d3b380006d79dc5.jpg,face,boys_latino,boys,latino,0.615384615,NA,0.017119547,-1.443426177,0.117148858,non_child,15,0,0,0,0,0
number_169_generated_photos_5e68646c6d3b380006e9cb29.jpg,face,boys_latino,boys,latino,0.695652174,NA,0.37409541,-1.171203561,0.709603291,non_child,14,0,1,0,0,1
number_17_generated_photos_5f8983d15bec8300083f9c2e.jpg,face,boys_black,boys,black,0.565217391,NA,0.055371667,-1.569498264,0.077785166,child,13,0,5,3,0,8
number_170_649f0785b13064000d61d938.jpg,face,boys_latino,boys,latino,0.166666667,NA,-0.57405603,-1.390805696,0.249034748,non_child,15,0,0,0,0,0
number_172_649f12b9b130640009620590.jpg,face,boys_latino,boys,latino,0.08,NA,0.149118573,-1.000908324,1.31396668,non_child,16,0,0,0,0,0
number_173_64a58706b13064000962c604.jpg,face,boys_latino,boys,latino,0.25,NA,-0.243404178,-1.562687675,0.406318141,non_child,16,1,0,0,0,1
number_174_64a5883fb13064000962c64f.jpg,face,boys_latino,boys,latino,0.083333333,NA,-0.153596939,-1.795457257,-0.338624276,non_child,16,0,0,0,1,1
number_175_generated_photos_5e683c446d3b380006e0bc2f.jpg.png,face,boys_latino,boys,latino,0.166666667,NA,0.170118641,-1.390805696,1.415442926,non_child,15,0,1,0,0,1
number_176_64a5918eb13064000d629cd7.jpg,face,boys_latino,boys,latino,0.555555556,NA,-0.055371667,-1.666433397,-0.113915991,non_child,14,0,0,0,1,1
number_177_64a594ebb13064000962c916.jpg,face,boys_latino,boys,latino,0.375,NA,-0.506075005,-2.12457476,-0.464061356,non_child,15,0,1,0,0,1
number_178_64a59670b13064000d629d99.jpg,face,boys_latino,boys,latino,0.466666667,NA,0.033204211,-1.779063167,-0.446977592,non_child,15,0,0,0,0,0
number_18_generated_photos_5f897b015bec8300083c764e.jpg,face,boys_black,boys,black,0.724137931,NA,-0.392383345,-1.727035741,-0.69378391,child,13,0,1,0,1,2
number_180_64a59961b130640007621cba.jpg,face,boys_white,boys,white,0.052631579,NA,0.098916448,-1.046372746,0.429219231,non_child,16,0,0,0,0,0
number_184_64a59e68b1306451705972ee.jpg,face,boys_white,boys,white,0.833333333,NA,-0.109994674,-2.000689996,-0.331465727,non_child,14,0,1,1,0,2
number_186_64a5a1bab130640007621ded.jpg,face,boys_white,boys,white,0.470588235,NA,-0.202034735,-2.409239328,-1.414969509,non_child,15,0,1,0,1,2
number_187_64a5a4afb13064000d62a050.jpg,face,boys_white,boys,white,0.227272727,NA,0.562962672,-1.154312207,0.183384142,non_child,16,0,1,0,0,1
number_190_64a6e984b130640007624d15.jpg,face,boys_asian,boys,asian,0.142857143,NA,0.412787484,-1.504940672,0.604930412,non_child,17,0,0,0,0,0
number_191_generated_photos_5f897cbe5bec8300083d1aac.jpg_fixed.jpg_fixed.jpg,face,girls_asian,girls,asian,0.35,NA,0.694483835,-1.191600848,0.967421566,non_child,15,0,2,1,0,3
number_193_generated_photos_5f1822561f67b00006829527_fixed.jpg,face,girls_asian,girls,asian,0.166666667,NA,-0.659740641,-1.287218387,-0.189469501,non_child,18,0,2,2,0,4
number_194_generated_photos_5f18153a1f67b000067e82f4_fixed.jpg,face,girls_asian,girls,asian,0.045454545,NA,1.548731953,1.439531471,1.559179584,non_child,20,0,2,5,0,7
number_195_generated_photos_5f897dd45bec8300083d7c4a_fixed.jpg,face,girls_asian,girls,asian,0.043478261,NA,0.81906992,-0.024997832,0.656713365,non_child,24,1,2,3,0,6
number_196_generated_photos_5f1836711f67b00006887c7a.jpg_fixed.jpg,face,girls_asian,girls,asian,0.045454545,NA,0.17190726,-0.395711876,0.508588832,non_child,18,0,2,1,0,3
number_197_generated_photos_5e684b736d3b380006e42b47.jpg,face,girls_asian,girls,asian,0.090909091,NA,1.206159239,-0.975137942,1.289630855,non_child,18,0,1,0,0,1
number_198_generated_photos_5f1805461f67b00006791aba_fixed.jpg,face,girls_asian,girls,asian,0,NA,1.19312952,0.479624336,1.026734458,non_child,22,0,3,2,0,5
number_200_generated_photos_5e686b376d3b380006eb59b7.jpg_fixed.jpg,face,girls_asian,girls,asian,0.375,NA,1.399927706,-0.906277414,1.030074742,non_child,17,0,3,1,0,4
number_201_generated_photos_5f1811ff1f67b000067d69bf.jpg_fixed.jpg,face,girls_asian,girls,asian,0,NA,0.772569015,-0.52650264,0.72257545,non_child,17,0,2,2,0,4
number_202_generated_photos_5e685cf26d3b380006e81d73.jpg_fixed.jpg,face,girls_asian,girls,asian,0.111111111,NA,0.61029461,-0.319239306,0.727913291,non_child,17,2,2,3,0,7
number_203_generated_photos_5f1811f71f67b000067d6728_fixed.jpg,face,girls_asian,girls,asian,0.105263158,NA,0.513450991,-0.234039274,0.925425544,non_child,17,0,3,1,0,4
number_217_generated_photos_5f8970705bec8300083893e6.jpg,face,girls_black,girls,black,0.117647059,NA,0.883431429,-1.290747735,1.061331423,non_child,16,0,0,1,0,1
