onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.02196479900158	2.5059391429967945	decision_social_win_MISSED	missed	missed	missed	P	P_MF901.jpg	P_MF902.jpg	white	latino
3.529117291000148	1.0073406619994785	ISI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
4.536692453999422	1.0009333589987364	feedback_social_win_MISSED	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
5.537965503001033	2.000069852998422	ITI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
7.559396448999905	2.500679193999531	decision_social_loss	0.5937019470002269	7	left	P	P_FF901.jpg	P_FF902.jpg	asian	latino
10.060508997001307	1.008463378999295	ISI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
11.06908270599888	1.0077092130013625	feedback_social_loss_neutral	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
12.077346809001028	2.001680609999312	ITI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
14.09386240999811	2.501826236002671	decision_social_win_MISSED	missed	missed	missed	P	P_FF903.jpg	P_FF904.jpg	asian	black
16.596082813000976	1.0000555199985683	ISI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
17.59624139800144	1.0079697879991727	feedback_social_win_MISSED	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
18.604673860998446	2.004923061002046	ITI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
20.625924445001147	2.5007526839981438	decision_social_loss	0.6892537049970997	2	right	P	P_MF903.jpg	P_MF904.jpg	latino	asian
23.12696641399816	1.0027001490016119	ISI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
24.12977332399896	1.00213400299981	feedback_social_loss_negative	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
25.13399083100012	2.0018064889991365	ITI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
