onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0226910000055796	2.5111742000008235	decision_social_win_MISSED	missed	missed	missed	P	P_MF901.jpg	P_MF902.jpg	white	latino
3.5340561000048183	1.01626610000676	ISI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
4.550393500001519	1.0167413000017405	feedback_social_win_MISSED	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
5.567263000004459	2.0165589999960503	ITI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
7.60087970001041	2.5007952000014484	decision_social_loss	0.8105431000003591	2	right	P	P_FF901.jpg	P_FF902.jpg	asian	latino
10.101828200000455	1.015177000008407	ISI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
11.117077300004894	1.000046500004828	feedback_social_loss_neutral	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
12.1172504999995	2.0163292000070214	ITI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
14.141863200013177	2.5003931999963243	decision_social_win	0.6684500999981537	7	left	P	P_FF903.jpg	P_FF904.jpg	asian	black
16.642399600008503	1.0079820999962976	ISI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
17.65045200000168	1.0160342000017408	feedback_social_win_neutral	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
18.666603900011978	2.016399599990109	ITI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
20.691676900009043	2.5006871999939904	decision_social_loss	1.268735799996648	7	left	P	P_MF903.jpg	P_MF904.jpg	latino	asian
23.192514100010158	1.0071993000019575	ISI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
24.199785300006624	1.0003399999986868	feedback_social_loss_negative	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
25.20025200000964	2.016034699990996	ITI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
