onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0275242000352591	2.502594399964437	decision_monetary_win	1.6224636000115424	7	left	P	P_DD901.jpg	P_DD902.jpg	brown	green
3.530667900107801	1.002414199989289	ISI	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
4.533280600095168	1.0158305999357253	feedback_monetary_win_positive	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
5.549493300030008	2.0162984000053257	ITI	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
7.58900439995341	2.9446107000112534	decision_monetary_loss	2.944077800028026	2	right	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
10.533928999910131	1.0148592002224177	ISI	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
11.549053400056437	1.0162390999030322	feedback_monetary_loss_neutral	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
12.565619500121102	2.015865599969402	ITI	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
14.593231100123376	2.5048012998886406	decision_monetary_win_MISSED	missed	missed	missed	P	P_DD903.jpg	P_DD904.jpg	brown	brown
17.098347400082275	1.016063499962911	ISI	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
18.114622900029644	1.0155575999524444	feedback_monetary_win_MISSED	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
19.130450000055134	2.0170624000020325	ITI	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
21.15964740002528	2.500543300062418	decision_monetary_loss	1.471839499892667	7	left	P	P_SD903.jpg	P_SD904.jpg	blue	white
23.660515600116923	1.0034471999388188	ISI	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
24.664150200085714	1.0161808000411838	feedback_monetary_loss_negative	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
25.68075089994818	2.015994700137526	ITI	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
