onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0307848450029269	2.50132349699561	decision_social_win	0.8785273050016258	7	left	P	P_MF901.jpg	P_MF902.jpg	white	latino
3.532464390998939	1.00383768100437	ISI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
4.536400507000508	1.0008094619988697	feedback_social_win_positive	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
5.537827133004612	2.000469102997158	ITI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
7.567029657999228	2.5005851650057593	decision_social_loss	0.39714959900447866	2	right	P	P_FF901.jpg	P_FF902.jpg	asian	latino
10.067893700004788	1.0028074749934603	ISI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
11.070837783998286	1.0098478640065878	feedback_social_loss_neutral	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
12.08131646700349	2.0040681550017325	ITI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
14.10128576200077	2.500668284999847	decision_social_win	2.0400815730026807	7	left	P	P_FF903.jpg	P_FF904.jpg	asian	black
16.602246674003254	1.0011730119949789	ISI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
17.60351825500402	1.0003170009949827	feedback_social_win_neutral	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
18.60445600299863	2.009369202001835	ITI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
20.630581736004387	2.5309936169942375	decision_social_loss	2.530072976995143	7	left	P	P_MF903.jpg	P_MF904.jpg	latino	asian
23.161873574004858	1.0008411329981755	ISI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
24.163023018001695	1.0006638880004175	feedback_social_loss_negative	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
25.16431698299857	2.000448597005743	ITI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
