onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.035355278996576	2.5009788120005396	decision_monetary_win	0.9231047330031288	7	left	P	P_DD901.jpg	P_DD902.jpg	brown	green
3.536690503002319	0.999911594997684	ISI	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
4.536704352001834	1.001387275995512	feedback_monetary_win_positive	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
5.538700377997884	2.007938995004224	ITI	n/a	n/a	n/a	P	P_DD901.jpg	P_DD902.jpg	brown	green
7.575294385002053	2.500584572000662	decision_monetary_loss	0.408273064000241	2	right	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
10.076149075997819	1.0024520110018784	ISI	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
11.078862246002245	1.0007728439959465	feedback_monetary_loss_neutral	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
12.080265912001778	2.0057591469958425	ITI	n/a	n/a	n/a	P	P_SD901.jpg	P_SD902.jpg	yellow	brown
14.10443986899918	2.5007311180015677	decision_monetary_win	0.446957726002438	7	left	P	P_DD903.jpg	P_DD904.jpg	brown	brown
16.605460099002812	1.006697049997456	ISI	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
17.612277760003053	1.0014965969967307	feedback_monetary_win_neutral	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
18.614172904999577	2.004976873002306	ITI	n/a	n/a	n/a	P	P_DD903.jpg	P_DD904.jpg	brown	brown
20.68669880300149	2.5006472449967987	decision_monetary_loss	0.47332441600156017	7	left	P	P_SD903.jpg	P_SD904.jpg	blue	white
23.18761663299665	1.0079576540010748	ISI	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
24.195785238996905	1.0002239080058644	feedback_monetary_loss_negative	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
25.19665664099739	1.9995981829997618	ITI	n/a	n/a	n/a	P	P_SD903.jpg	P_SD904.jpg	blue	white
