onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0261829998344183	2.5011791000142694	decision_social_win	0.93468530010432	2	right	P	P_MF901.jpg	P_MF902.jpg	white	latino
3.527539999689907	1.005445800255984	ISI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
4.533058399800211	1.0161903998814523	feedback_social_win_positive	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
5.549364199861884	2.016716599930078	ITI	n/a	n/a	n/a	P	P_MF901.jpg	P_MF902.jpg	white	latino
7.5831565000116825	2.501182399690151	decision_social_loss	1.4601722997613251	7	left	P	P_FF901.jpg	P_FF902.jpg	asian	latino
10.084490299690515	1.0154901999048889	ISI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
11.10004789987579	1.0157333998940885	feedback_social_loss_neutral	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
12.115907999686897	2.0001449999399483	ITI	n/a	n/a	n/a	P	P_FF901.jpg	P_FF902.jpg	asian	latino
14.124490999616683	2.5008204001933336	decision_social_win	1.6523269000463188	2	right	P	P_FF903.jpg	P_FF904.jpg	asian	black
16.625461199786514	1.0076438002288342	ISI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
17.6331839999184	1.0163821000605822	feedback_social_win_neutral	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
18.649773699697107	2.016577400267124	ITI	n/a	n/a	n/a	P	P_FF903.jpg	P_FF904.jpg	asian	black
20.67470739968121	2.508327200077474	decision_social_loss_MISSED	missed	missed	missed	P	P_MF903.jpg	P_MF904.jpg	latino	asian
23.1831996999681	1.0159231997095048	ISI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
24.199191499967128	1.0004536998458207	feedback_social_loss_MISSED	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
25.199789999984205	2.0164765999652445	ITI	n/a	n/a	n/a	P	P_MF903.jpg	P_MF904.jpg	latino	asian
